Unnamed: 0,ID,DATE,PRICE,BEDROOMS,BATHROOMS,SQFT_LIVING,SQFT_LOT,FLOORS,WATERFRONT,VIEW,CONDITION,GRADE,SQFT_ABOVE,SQFT_BASEMENT,YR_BUILT,YR_RENOVATED,ZIPCODE,LAT,LONG,SQFT_LIVING15,SQFT_LOT15,YEAR,MONTH,DAY,MONTH_NAME,DAY_NAME,AGE,RENOVATED,BASEMENT
20900,3626039424,2014-06-16,320000.0,3,2.25,1200,1400,3.0,0,0,3,8,1200,0,2005,0,98133,47.7046,-122.357,1370,6552,2014,6,16,June,Monday,19,0,0
20911,1934800180,2015-02-10,526000.0,3,2.5,1626,1583,2.5,0,0,3,8,1419,207,2007,0,98122,47.6031,-122.309,1400,1583,2015,2,10,February,Tuesday,17,0,1
20918,5695000142,2014-10-24,420000.0,2,1.5,1100,1107,3.0,0,0,3,8,1100,0,2008,0,98103,47.6584,-122.35,1110,2750,2014,10,24,October,Friday,16,0,0
20930,9126100813,2014-08-28,490000.0,3,2.25,1620,1062,3.0,0,0,3,8,1620,0,2014,0,98122,47.6051,-122.304,1560,1728,2014,8,28,August,Thursday,10,0,0
20935,6382500084,2014-10-13,577450.0,3,3.0,1730,1755,3.0,0,0,3,8,1730,0,2014,0,98117,47.6944,-122.377,1830,1804,2014,10,13,October,Monday,10,0,0
20937,2767601752,2014-07-07,510000.0,3,2.5,1420,1237,3.0,0,0,3,8,1420,0,2014,0,98107,47.674,-122.387,1510,2501,2014,7,7,July,Monday,10,0,0
20938,2771604196,2014-08-12,465000.0,2,1.5,1220,1120,2.5,0,0,3,8,1110,110,2008,0,98199,47.6374,-122.388,2010,3175,2014,8,12,August,Tuesday,16,0,1
20941,9267200062,2014-09-11,336000.0,3,2.5,1260,1211,3.0,0,0,3,8,1260,0,2004,0,98103,47.6969,-122.343,1270,1211,2014,9,11,September,Thursday,20,0,0
20947,2767601750,2014-08-15,500000.0,3,1.5,1220,962,3.0,0,0,3,8,1220,0,2014,0,98107,47.674,-122.387,1510,2501,2014,8,15,August,Friday,10,0,0
20949,6163900628,2014-05-16,379950.0,3,3.25,1860,1787,3.0,0,0,3,8,1860,0,2007,0,98155,47.7563,-122.316,1830,1787,2014,5,16,May,Friday,17,0,0
20950,1689401526,2015-03-23,605000.0,3,2.5,1500,1119,3.0,0,2,3,7,1110,390,2008,0,98109,47.6327,-122.346,1500,1057,2015,3,23,March,Monday,16,0,1
20951,8725950360,2015-05-01,720000.0,2,1.75,1570,1108,3.0,0,0,3,9,1570,0,2007,0,98004,47.6215,-122.2,1940,1160,2015,5,1,May,Friday,17,0,0
20954,9826700707,2014-10-28,492000.0,3,2.5,1690,1479,3.0,0,0,3,8,1420,270,2005,0,98122,47.6022,-122.311,1280,1253,2014,10,28,October,Tuesday,19,0,1
20960,8032700072,2015-04-15,580000.0,3,1.5,1320,1250,3.0,0,0,3,8,1320,0,2008,0,98103,47.6536,-122.341,1560,1694,2015,4,15,April,Wednesday,16,0,0
20970,993001563,2014-05-22,355000.0,3,2.25,1280,959,3.0,0,0,3,8,1280,0,2005,0,98103,47.6914,-122.343,1130,1126,2014,5,22,May,Thursday,19,0,0
20980,9528102993,2014-12-29,495000.0,3,1.5,1580,1228,3.0,0,0,3,8,1580,0,2014,0,98115,47.6765,-122.32,1580,3605,2014,12,29,December,Monday,10,0,0
20986,6021503708,2014-11-22,334900.0,2,2.5,980,1013,3.0,0,0,3,8,980,0,2008,0,98117,47.6844,-122.387,980,1023,2014,11,22,November,Saturday,16,0,0
20991,8725950220,2015-02-26,910000.0,3,2.5,2030,1160,3.0,0,0,3,9,1970,60,2007,0,98004,47.6213,-122.2,1950,1160,2015,2,26,February,Thursday,17,0,1
20992,1776230220,2014-06-26,414000.0,3,2.5,2490,4540,2.5,0,0,3,8,2490,0,2012,0,98059,47.5051,-122.155,2640,3844,2014,6,26,June,Thursday,12,0,0
20994,1972201772,2015-04-09,650000.0,2,2.5,1470,690,3.0,0,3,3,8,1470,0,2008,0,98103,47.6523,-122.346,1480,1284,2015,4,9,April,Thursday,16,0,0
20995,9268851320,2014-12-10,450000.0,3,2.25,1620,997,2.5,0,0,3,8,1540,80,2012,0,98027,47.5394,-122.027,1620,1068,2014,12,10,December,Wednesday,12,0,1
21008,9274200322,2014-08-20,580000.0,3,2.5,1740,1236,3.0,0,2,3,8,1740,0,2008,0,98116,47.5891,-122.387,1740,1280,2014,8,20,August,Wednesday,16,0,0
21009,6666830230,2014-06-30,882566.0,4,2.5,3560,5265,3.0,0,0,3,8,3560,0,2014,0,98052,47.7047,-122.113,3220,4892,2014,6,30,June,Monday,10,0,0
21017,1972205633,2014-07-23,550000.0,3,2.0,1420,1369,2.5,0,0,3,9,1340,80,2007,0,98109,47.6472,-122.357,1540,2168,2014,7,23,July,Wednesday,17,0,1
21021,6300500476,2015-04-15,420000.0,3,2.5,1509,1114,3.0,0,0,3,8,1509,0,2014,0,98133,47.7049,-122.34,1509,2431,2015,4,15,April,Wednesday,10,0,0
21023,3448001411,2015-02-20,286000.0,2,1.5,1010,825,3.0,0,0,3,7,1010,0,2007,0,98125,47.7124,-122.301,1128,1080,2015,2,20,February,Friday,17,0,0
21025,3879900753,2014-11-14,727000.0,3,2.5,1580,991,3.0,0,0,3,9,1580,0,2009,0,98119,47.6276,-122.359,1610,1297,2014,11,14,November,Friday,15,0,0
21047,9268850360,2015-02-23,302059.0,4,2.0,1390,745,3.0,0,0,3,7,1390,0,2008,0,98027,47.5393,-122.026,1390,942,2015,2,23,February,Monday,16,0,0
21067,6300500081,2014-08-06,300000.0,3,2.5,1330,1200,3.0,0,0,3,7,1330,0,2002,0,98133,47.7034,-122.344,1330,1206,2014,8,6,August,Wednesday,22,0,0
21071,2163900081,2015-02-20,1080000.0,3,2.5,1990,1891,3.0,0,0,3,9,1990,0,2012,0,98102,47.6271,-122.324,1990,3600,2015,2,20,February,Friday,12,0,0
21074,263000006,2014-12-16,375000.0,3,2.5,1530,1131,3.0,0,0,3,8,1530,0,2009,0,98103,47.6993,-122.346,1530,1445,2014,12,16,December,Tuesday,15,0,0
21075,1972200882,2014-06-04,586500.0,3,2.5,1780,1487,3.0,0,0,3,8,1600,180,2006,0,98107,47.6539,-122.351,1780,1300,2014,6,4,June,Wednesday,18,0,1
21104,2770603522,2014-12-11,585000.0,3,2.5,2160,1250,3.0,0,0,3,8,1830,330,2010,0,98119,47.6515,-122.375,1870,2825,2014,12,11,December,Thursday,14,0,1
21111,7207900080,2014-08-08,424950.0,5,3.5,2760,3865,2.5,0,0,3,8,2760,0,2013,0,98056,47.5049,-122.17,2590,4587,2014,8,8,August,Friday,11,0,0
21112,2770601457,2015-02-10,542300.0,3,2.25,1580,1487,3.0,0,0,3,9,1580,0,2013,0,98199,47.6514,-122.386,1600,1525,2015,2,10,February,Tuesday,11,0,0
21116,6824100029,2014-10-31,474950.0,3,3.0,1530,1568,3.0,0,0,3,8,1530,0,2012,0,98117,47.6998,-122.367,1460,1224,2014,10,31,October,Friday,12,0,0
21126,1890000169,2014-09-03,545000.0,3,2.5,1280,1845,3.0,0,0,3,8,1280,0,2009,0,98105,47.662,-122.324,1450,1889,2014,9,3,September,Wednesday,15,0,0
21142,8725950020,2014-08-27,695000.0,2,1.75,1570,1207,3.0,0,0,3,9,1570,0,2007,0,98004,47.6215,-122.201,1570,1206,2014,8,27,August,Wednesday,17,0,0
21152,9268850290,2015-03-06,450000.0,3,2.25,1620,1057,3.0,0,0,3,8,1540,80,2009,0,98027,47.5396,-122.026,1390,942,2015,3,6,March,Friday,15,0,1
21153,2419700080,2015-05-05,915000.0,4,2.5,2910,4356,3.0,0,0,3,8,2910,0,2010,0,98034,47.6705,-122.146,2840,4181,2015,5,5,May,Tuesday,14,0,0
21168,1972200728,2014-11-24,630500.0,3,2.5,1909,1300,3.0,0,0,3,8,1766,143,2006,0,98103,47.6538,-122.352,1780,1248,2014,11,24,November,Monday,18,0,1
21176,3876900089,2015-04-30,687015.0,3,1.75,1470,873,3.0,0,0,3,10,1470,0,2009,0,98119,47.6256,-122.362,1410,967,2015,4,30,April,Thursday,15,0,0
21188,3629700020,2015-04-15,646800.0,3,3.0,2230,1407,2.5,0,0,3,8,1850,380,2014,0,98027,47.5446,-122.017,2230,1407,2015,4,15,April,Wednesday,10,0,1
21199,6824100007,2015-03-26,427005.0,3,3.0,1460,1200,3.0,0,0,3,8,1460,0,2006,0,98117,47.7,-122.367,1460,1245,2015,3,26,March,Thursday,18,0,0
21200,1959700225,2015-02-24,720000.0,3,1.75,1370,1990,3.0,0,0,3,9,1370,0,2014,0,98102,47.6434,-122.324,1730,1990,2015,2,24,February,Tuesday,10,0,0
21207,4319200675,2014-07-09,760000.0,4,2.25,3300,8365,3.0,0,0,3,9,3300,0,2014,0,98126,47.5363,-122.377,1290,8369,2014,7,9,July,Wednesday,10,0,0
21213,666000143,2014-12-29,785000.0,3,3.0,1950,1983,3.0,0,0,3,9,1610,340,2009,0,98004,47.6078,-122.202,2040,2131,2014,12,29,December,Monday,15,0,1
21216,5100403818,2015-02-20,369500.0,3,2.0,1108,1128,3.0,0,0,3,7,1108,0,2009,0,98115,47.6961,-122.318,1285,1253,2015,2,20,February,Friday,15,0,0
21224,5693501028,2015-04-03,610000.0,3,2.5,1300,1331,3.0,0,0,3,8,1300,0,2007,0,98103,47.6607,-122.352,1450,5270,2015,4,3,April,Friday,17,0,0
21225,3629700080,2015-01-08,635000.0,3,3.0,2230,1407,2.5,0,0,3,8,1850,380,2014,0,98027,47.5446,-122.017,2290,1407,2015,1,8,January,Thursday,10,0,1
21229,5635100050,2014-11-21,380000.0,4,3.25,2864,8035,3.0,0,0,3,8,2864,0,2014,0,98030,47.3746,-122.189,2419,8984,2014,11,21,November,Friday,10,0,0
21236,9268850130,2014-06-27,288790.0,4,2.0,1350,942,3.0,0,0,3,7,1350,0,2008,0,98027,47.5401,-122.026,1390,942,2014,6,27,June,Friday,16,0,0
21253,1972201511,2015-02-10,671500.0,3,2.5,1770,1714,3.0,0,0,3,8,1770,0,2012,0,98103,47.6532,-122.348,1720,3360,2015,2,10,February,Tuesday,12,0,0
21257,7207900050,2014-08-08,424950.0,5,3.5,2760,3846,2.5,0,0,3,8,2760,0,2013,0,98056,47.5047,-122.17,2760,4587,2014,8,8,August,Friday,11,0,0
21261,3524039224,2014-05-13,870000.0,4,2.5,3520,6773,2.5,0,0,3,9,2650,870,2006,0,98136,47.5317,-122.391,2930,6458,2014,5,13,May,Tuesday,18,0,1
21262,5694500840,2014-11-25,559000.0,2,3.0,1650,960,3.0,0,0,3,8,1350,300,2015,0,98103,47.6611,-122.346,1650,3000,2014,11,25,November,Tuesday,9,0,1
21270,1773100541,2015-04-17,389950.0,3,2.25,1580,920,3.0,0,0,3,8,1580,0,2015,0,98106,47.5578,-122.363,1250,1150,2015,4,17,April,Friday,9,0,0
21274,8673400020,2015-03-11,590000.0,3,3.0,1740,1100,3.0,0,0,3,8,1740,0,2007,0,98107,47.67,-122.391,1370,1180,2015,3,11,March,Wednesday,17,0,0
21277,3362401763,2014-05-08,441750.0,2,1.5,1020,1060,3.0,0,0,3,8,1020,0,2008,0,98103,47.6801,-122.348,1340,1415,2014,5,8,May,Thursday,16,0,0
21280,6819100352,2015-03-10,645000.0,3,2.5,1900,1258,2.5,0,0,3,7,1700,200,2007,0,98119,47.6465,-122.358,1780,1877,2015,3,10,March,Tuesday,17,0,1
21284,9521100029,2014-07-16,716000.0,3,3.0,1660,1849,3.0,0,0,3,9,1660,0,2013,0,98103,47.6649,-122.353,1660,3300,2014,7,16,July,Wednesday,11,0,0
21285,832700170,2015-04-21,319000.0,2,1.5,1090,847,3.0,0,0,3,8,1090,0,2009,0,98133,47.7235,-122.352,1090,1118,2015,4,21,April,Tuesday,15,0,0
21293,8862500280,2014-12-30,208400.0,2,2.5,1570,1268,3.0,0,0,3,7,1570,0,2007,0,98106,47.534,-122.365,1570,1300,2014,12,30,December,Tuesday,17,0,0
21299,8822900122,2015-05-12,325000.0,3,2.25,1330,969,3.0,0,0,3,7,1330,0,2007,0,98125,47.7177,-122.292,1310,1941,2015,5,12,May,Tuesday,17,0,0
21304,4385700185,2014-08-12,799950.0,3,2.25,1860,1386,3.0,0,0,3,9,1860,0,2014,0,98112,47.6368,-122.279,1680,3080,2014,8,12,August,Tuesday,10,0,0
21306,1862400541,2015-02-28,579950.0,3,2.5,1810,1585,3.0,0,0,3,7,1810,0,2014,0,98117,47.6957,-122.376,1560,1586,2015,2,28,February,Saturday,10,0,0
21308,9528101061,2014-08-25,580000.0,4,3.5,1460,951,3.0,0,0,3,8,1460,0,2008,0,98115,47.6821,-122.326,1430,1282,2014,8,25,August,Monday,16,0,0
21317,1732800199,2015-05-11,935000.0,2,2.5,1680,977,3.0,0,0,3,9,1680,0,2009,0,98119,47.632,-122.361,1680,977,2015,5,11,May,Monday,15,0,0
21329,263000009,2015-01-29,375000.0,3,2.5,1440,1102,3.0,0,0,3,8,1440,0,2009,0,98103,47.6995,-122.346,1440,1434,2015,1,29,January,Thursday,15,0,0
21330,5101408889,2014-06-16,685000.0,4,3.5,2840,4637,3.0,0,0,3,8,2840,0,2008,0,98125,47.7033,-122.321,1730,5279,2014,6,16,June,Monday,16,0,0
21337,993001976,2014-08-18,344000.0,3,2.25,1250,871,3.0,0,0,3,8,1250,0,2007,0,98103,47.6907,-122.343,1250,1158,2014,8,18,August,Monday,17,0,0
21338,525049174,2015-04-02,435000.0,3,1.5,1180,1231,3.0,0,0,3,7,1180,0,2008,0,98115,47.6845,-122.315,1280,3360,2015,4,2,April,Thursday,16,0,0
21345,3630200480,2014-06-12,680000.0,3,2.5,2570,3600,2.5,0,0,3,9,2570,0,2007,0,98027,47.5412,-121.994,2570,3600,2014,6,12,June,Thursday,17,0,0
21350,6132600655,2014-10-16,930000.0,3,2.25,2890,5000,3.0,0,0,3,9,2890,0,2014,0,98117,47.6983,-122.389,2020,5000,2014,10,16,October,Thursday,10,0,0
21364,8024200684,2014-11-25,419500.0,3,1.5,1400,1091,3.0,0,0,3,8,1400,0,2007,0,98115,47.6989,-122.317,1270,1413,2014,11,25,November,Tuesday,17,0,0
21370,6431000748,2014-10-27,331000.0,3,3.25,1290,1153,3.0,0,0,3,7,1290,0,2008,0,98103,47.6904,-122.346,1290,1200,2014,10,27,October,Monday,16,0,0
21371,3753000010,2014-05-07,417250.0,3,2.25,1606,1452,3.0,0,0,3,8,1606,0,2009,0,98125,47.7175,-122.284,1516,1939,2014,5,7,May,Wednesday,15,0,0
21381,9521100301,2014-05-07,339950.0,2,1.0,820,681,3.0,0,0,3,8,820,0,2006,0,98103,47.6619,-122.352,820,1156,2014,5,7,May,Wednesday,18,0,0
21395,3879900754,2014-09-15,779000.0,3,2.5,1580,1487,3.0,0,1,3,9,1580,0,2009,0,98119,47.6276,-122.359,1610,1297,2014,9,15,September,Monday,15,0,0
21397,6021503698,2014-05-29,305000.0,2,2.25,1000,905,3.0,0,0,3,8,1000,0,2006,0,98117,47.6842,-122.387,980,1023,2014,5,29,May,Thursday,18,0,0
21406,3126049498,2015-03-16,370000.0,3,1.5,1360,1167,3.0,0,0,3,8,1360,0,2008,0,98103,47.6962,-122.349,1360,1167,2015,3,16,March,Monday,16,0,0
21416,9521100214,2014-06-04,455000.0,3,1.75,1420,1189,3.0,0,0,3,8,1420,0,2006,0,98103,47.6625,-122.352,1380,1196,2014,6,4,June,Wednesday,18,0,0
21417,5693501102,2014-10-30,598500.0,3,3.0,1560,2091,3.0,0,0,3,8,1560,0,2006,0,98103,47.6604,-122.352,1530,2091,2014,10,30,October,Thursday,18,0,0
21421,993001961,2014-07-09,374950.0,3,2.25,1390,1484,3.0,0,0,3,8,1390,0,2007,0,98103,47.6912,-122.343,1250,1087,2014,7,9,July,Wednesday,17,0,0
21429,1139000062,2014-06-25,288000.0,3,2.5,1150,887,3.0,0,0,3,7,1150,0,2007,0,98133,47.7072,-122.356,1180,915,2014,6,25,June,Wednesday,17,0,0
21434,9523100712,2014-06-18,485000.0,2,2.5,1430,923,3.0,0,0,3,8,1410,20,2008,0,98103,47.6683,-122.355,1620,1505,2014,6,18,June,Wednesday,16,0,1
21438,2461900448,2014-06-16,435000.0,3,2.0,1980,2674,3.0,0,0,3,8,1980,0,2007,0,98136,47.5524,-122.382,1440,2674,2014,6,16,June,Monday,17,0,0
21440,8024200683,2014-07-09,440000.0,3,1.5,1270,1413,3.0,0,0,3,8,1270,0,2007,0,98115,47.6989,-122.317,1270,1413,2014,7,9,July,Wednesday,17,0,0
21441,9544700730,2014-05-15,914500.0,4,2.5,3950,10856,3.0,0,0,3,10,3950,0,2013,0,98075,47.5818,-121.996,3200,10856,2014,5,15,May,Thursday,11,0,0
21444,5676000008,2015-03-16,410000.0,3,2.5,1420,1269,3.0,0,0,3,7,1420,0,2007,0,98103,47.6904,-122.342,1420,1300,2015,3,16,March,Monday,17,0,0
21454,4310702838,2015-04-27,375000.0,3,1.5,1290,1213,3.0,0,0,3,8,1290,0,2007,0,98103,47.6965,-122.34,1360,1227,2015,4,27,April,Monday,17,0,0
21455,6431000749,2014-09-22,349000.0,3,3.25,1340,1151,3.0,0,0,3,7,1340,0,2008,0,98103,47.6904,-122.346,1290,1200,2014,9,22,September,Monday,16,0,0
21456,3362401761,2015-02-25,450000.0,2,1.5,1020,1049,3.0,0,0,3,8,1020,0,2008,0,98103,47.68,-122.348,1350,1395,2015,2,25,February,Wednesday,16,0,0
21457,3629700120,2014-10-14,669950.0,3,3.0,2330,1944,2.5,0,0,3,8,1950,380,2014,0,98027,47.5446,-122.016,2290,1407,2014,10,14,October,Tuesday,10,0,1
21459,567000408,2014-06-02,400000.0,3,2.5,1495,936,3.0,0,0,3,8,1405,90,2006,0,98144,47.593,-122.295,1495,1186,2014,6,2,June,Monday,18,0,1
21462,5694000706,2014-08-13,535000.0,3,2.75,1320,1125,3.0,0,0,3,8,1320,0,2008,0,98103,47.6598,-122.348,1320,1266,2014,8,13,August,Wednesday,16,0,0
21466,6431000987,2014-09-02,385000.0,3,2.25,1630,1598,3.0,0,0,3,8,1630,0,2008,0,98103,47.6904,-122.347,1320,1605,2014,9,2,September,Tuesday,16,0,0
21481,3331000035,2014-05-27,495000.0,3,2.5,1750,1548,3.0,0,0,3,9,1750,0,2013,0,98118,47.5532,-122.282,1750,3960,2014,5,27,May,Tuesday,11,0,0
21489,6021503707,2015-01-20,352500.0,2,2.5,980,1010,3.0,0,0,3,8,980,0,2008,0,98117,47.6844,-122.387,980,1023,2015,1,20,January,Tuesday,16,0,0
21491,9268850040,2015-03-27,484000.0,3,2.25,1620,1425,3.0,0,0,3,8,1540,80,2009,0,98027,47.5405,-122.026,1620,1237,2015,3,27,March,Friday,15,0,1
21492,7283900306,2015-04-17,400000.0,3,2.5,1910,4408,3.0,0,0,3,8,1910,0,2007,0,98133,47.7634,-122.35,1910,8154,2015,4,17,April,Friday,17,0,0
21498,1972200555,2014-07-14,610000.0,3,1.75,1630,1500,3.0,0,0,3,8,1630,0,2014,0,98103,47.6536,-122.354,1570,1335,2014,7,14,July,Monday,10,0,0
21502,2770601782,2014-08-01,453000.0,3,2.5,1510,1618,2.5,0,0,3,8,1330,180,2011,0,98199,47.6515,-122.384,1350,1397,2014,8,1,August,Friday,13,0,1
21507,7625702441,2014-08-08,377500.0,3,2.5,1350,886,3.0,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886,2014,8,8,August,Friday,18,0,1
21508,9521100866,2014-06-18,482000.0,3,3.25,1380,1120,3.0,0,0,3,8,1380,0,2008,0,98103,47.6617,-122.349,1310,1405,2014,6,18,June,Wednesday,16,0,0
21512,7625702277,2015-03-31,406000.0,2,2.0,1110,1095,3.0,0,0,3,7,980,130,2008,0,98136,47.5494,-122.388,1110,1083,2015,3,31,March,Tuesday,16,0,1
21516,2768100206,2014-10-01,440000.0,3,2.25,1230,1097,3.0,0,0,3,8,1230,0,2009,0,98107,47.6697,-122.372,1420,1437,2014,10,1,October,Wednesday,15,0,0
21518,9521100867,2014-07-11,475000.0,3,3.25,1380,1121,3.0,0,0,3,8,1380,0,2008,0,98103,47.6617,-122.349,1310,1405,2014,7,11,July,Friday,16,0,0
21528,3416600750,2015-02-17,585000.0,3,2.5,1750,1381,3.0,0,0,3,8,1750,0,2008,0,98122,47.6021,-122.294,1940,4800,2015,2,17,February,Tuesday,16,0,0
21534,889000025,2014-08-11,599000.0,3,1.75,1650,1180,3.0,0,0,3,8,1650,0,2014,0,98105,47.6636,-122.319,1720,1960,2014,8,11,August,Monday,10,0,0
21539,8902000201,2015-02-19,338500.0,3,2.25,1333,1470,3.0,0,3,3,7,1333,0,2009,0,98125,47.7058,-122.302,1360,1680,2015,2,19,February,Thursday,15,0,0
21543,1972200227,2014-10-07,459000.0,3,1.5,1160,1031,3.0,0,0,3,8,1160,0,2008,0,98103,47.6538,-122.357,1268,1688,2014,10,7,October,Tuesday,16,0,0
21552,688000017,2014-06-27,516500.0,1,1.25,1100,638,3.0,0,0,3,9,1100,0,2014,0,98112,47.6228,-122.307,1110,1933,2014,6,27,June,Friday,10,0,0
21555,6821101731,2014-09-30,549000.0,3,2.25,1230,1380,3.0,0,0,3,8,1230,0,2013,0,98199,47.6521,-122.4,1760,5664,2014,9,30,September,Tuesday,11,0,0
21567,9521100031,2014-06-18,690000.0,3,3.25,1540,1428,3.0,0,0,3,9,1540,0,2013,0,98103,47.6648,-122.353,1660,3300,2014,6,18,June,Wednesday,11,0,0
21569,6021503705,2014-10-15,329000.0,2,2.5,980,1020,3.0,0,0,3,8,980,0,2008,0,98117,47.6844,-122.387,980,1023,2014,10,15,October,Wednesday,16,0,0
21574,1931300090,2014-05-07,610950.0,3,3.0,1680,1570,3.0,0,0,3,8,1680,0,2014,0,98103,47.6572,-122.346,1640,4800,2014,5,7,May,Wednesday,10,0,0
21586,2767604724,2014-10-15,505000.0,2,2.5,1430,1201,3.0,0,0,3,8,1430,0,2009,0,98107,47.6707,-122.381,1430,1249,2014,10,15,October,Wednesday,15,0,0
21587,6632300207,2015-03-05,385000.0,3,2.5,1520,1488,3.0,0,0,3,8,1520,0,2006,0,98125,47.7337,-122.309,1520,1497,2015,3,5,March,Thursday,18,0,0
21592,1931300412,2015-04-16,475000.0,3,2.25,1190,1200,3.0,0,0,3,8,1190,0,2008,0,98103,47.6542,-122.346,1180,1224,2015,4,16,April,Thursday,16,0,0
21595,1972201967,2014-10-31,520000.0,2,2.25,1530,981,3.0,0,0,3,8,1480,50,2006,0,98103,47.6533,-122.346,1530,1282,2014,10,31,October,Friday,18,0,1
21601,5100403806,2015-04-07,467000.0,3,2.5,1425,1179,3.0,0,0,3,8,1425,0,2008,0,98125,47.6963,-122.318,1285,1253,2015,4,7,April,Tuesday,16,0,0
21604,9834201367,2015-01-26,429000.0,3,2.0,1490,1126,3.0,0,0,3,8,1490,0,2014,0,98144,47.5699,-122.288,1400,1230,2015,1,26,January,Monday,10,0,0
21608,263000018,2014-05-21,360000.0,3,2.5,1530,1131,3.0,0,0,3,8,1530,0,2009,0,98103,47.6993,-122.346,1530,1509,2014,5,21,May,Wednesday,15,0,0
